date,name,relative_popularity,nationality,page_views,edits,profession,popular
2017-06-30,Rajinikanth,15.25,IN-KA,131809,42,Cinema,no
2017-07-31,Rajinikanth,15.4,IN-KA,130062,0,Cinema,no
2017-08-31,Rajinikanth,14.0,IN-KA,122731,2,Cinema,no
2017-09-30,Rajinikanth,11.75,IN-KA,105266,1,Cinema,no
2017-10-31,Rajinikanth,12.4,IN-KA,130677,10,Cinema,no
2017-11-30,Rajinikanth,12.25,IN-KA,124667,13,Cinema,no
2017-12-31,Rajinikanth,28.2,IN-KA,222773,12,Cinema,yes
2018-01-31,Rajinikanth,17.0,IN-KA,209927,6,Cinema,no
2018-02-28,Rajinikanth,17.25,IN-KA,133242,5,Cinema,no
2018-03-31,Rajinikanth,17.5,IN-KA,174643,10,Cinema,no
2018-04-30,Rajinikanth,14.2,IN-KA,111848,6,Cinema,no
2018-05-31,Rajinikanth,18.75,IN-KA,126033,4,Cinema,no
2018-06-30,Rajinikanth,30.0,IN-KA,242542,20,Cinema,yes
2018-07-31,Rajinikanth,21.0,IN-KA,127994,3,Cinema,no
2018-08-31,Rajinikanth,23.75,IN-KA,154091,6,Cinema,yes
2018-09-30,Rajinikanth,29.4,IN-KA,152920,8,Cinema,yes
2018-10-31,Rajinikanth,26.75,IN-KA,123129,5,Cinema,yes
2018-11-30,Rajinikanth,36.25,IN-KA,243156,8,Cinema,yes
2018-12-31,Rajinikanth,47.2,IN-KA,376485,15,Cinema,yes
2019-01-31,Rajinikanth,38.0,IN-KA,281627,13,Cinema,yes
2019-02-28,Rajinikanth,30.25,IN-KA,244907,10,Cinema,yes
2019-03-31,Rajinikanth,23.6,IN-KA,113502,11,Cinema,yes
2019-04-30,Rajinikanth,24.75,IN-KA,145376,12,Cinema,yes
2019-05-31,Rajinikanth,19.5,IN-KA,109269,0,Cinema,no
2019-06-30,Rajinikanth,18.4,IN-KA,101361,7,Cinema,no
2019-07-31,Rajinikanth,20.5,IN-KA,115276,7,Cinema,no
2019-08-31,Rajinikanth,19.75,IN-KA,139218,2,Cinema,no
2019-09-30,Rajinikanth,16.4,IN-KA,129282,13,Cinema,no
2019-10-31,Rajinikanth,17.75,IN-KA,118129,5,Cinema,no
2019-11-30,Rajinikanth,19.75,IN-KA,174289,9,Cinema,no
2019-12-31,Rajinikanth,24.6,IN-KA,274155,14,Cinema,yes
2020-01-31,Rajinikanth,25.75,IN-KA,276020,21,Cinema,yes
2020-02-29,Rajinikanth,15.75,IN-KA,157218,3,Cinema,no
2020-03-31,Rajinikanth,20.0,IN-KA,205105,12,Cinema,no
2020-04-30,Rajinikanth,20.0,IN-KA,263542,7,Cinema,no
2020-05-31,Rajinikanth,14.6,IN-KA,185484,9,Cinema,no
2020-06-30,Rajinikanth,14.75,IN-KA,176528,17,Cinema,no
2020-07-31,Rajinikanth,14.75,IN-KA,175305,9,Cinema,no
2020-08-31,Rajinikanth,12.8,IN-KA,146676,10,Cinema,no
2020-09-30,Rajinikanth,12.5,IN-KA,126170,6,Cinema,no
2020-10-31,Rajinikanth,10.75,IN-KA,107348,4,Cinema,no
2020-11-30,Rajinikanth,13.8,IN-KA,122808,11,Cinema,no
2020-12-31,Rajinikanth,29.0,IN-KA,295237,8,Cinema,yes
2016-01-31,Shah Rukh Khan,68.2,IN-DL,540037,87,Cinema,yes
2016-02-29,Shah Rukh Khan,66.75,IN-DL,420610,27,Cinema,yes
2016-03-31,Shah Rukh Khan,66.25,IN-DL,415865,16,Cinema,yes
2016-04-30,Shah Rukh Khan,84.0,IN-DL,587490,43,Cinema,yes
2016-05-31,Shah Rukh Khan,66.0,IN-DL,452777,1,Cinema,yes
2016-06-30,Shah Rukh Khan,62.0,IN-DL,382475,30,Cinema,yes
2016-07-31,Shah Rukh Khan,69.6,IN-DL,451378,33,Cinema,yes
2016-08-31,Shah Rukh Khan,67.5,IN-DL,391537,23,Cinema,yes
2016-09-30,Shah Rukh Khan,60.5,IN-DL,368539,18,Cinema,yes
2016-10-31,Shah Rukh Khan,66.4,IN-DL,404315,17,Cinema,yes
2016-11-30,Shah Rukh Khan,70.0,IN-DL,557131,38,Cinema,yes
2016-12-31,Shah Rukh Khan,75.0,IN-DL,504121,17,Cinema,yes
2017-01-31,Shah Rukh Khan,81.0,IN-DL,604291,22,Cinema,yes
2017-02-28,Shah Rukh Khan,68.0,IN-DL,446441,22,Cinema,yes
2017-03-31,Shah Rukh Khan,64.0,IN-DL,391296,15,Cinema,yes
2017-04-30,Shah Rukh Khan,57.8,IN-DL,366172,59,Cinema,yes
2017-05-31,Shah Rukh Khan,66.0,IN-DL,406357,7,Cinema,yes
2017-06-30,Shah Rukh Khan,71.75,IN-DL,421719,11,Cinema,yes
2017-07-31,Shah Rukh Khan,70.6,IN-DL,374091,17,Cinema,yes
2017-08-31,Shah Rukh Khan,62.5,IN-DL,417571,13,Cinema,yes
2017-09-30,Shah Rukh Khan,42.75,IN-DL,295774,8,Cinema,yes
2017-10-31,Shah Rukh Khan,49.4,IN-DL,338070,5,Cinema,yes
2017-11-30,Shah Rukh Khan,41.25,IN-DL,393463,20,Cinema,yes
2017-12-31,Shah Rukh Khan,49.2,IN-DL,362847,81,Cinema,yes
2018-01-31,Shah Rukh Khan,44.25,IN-DL,374668,148,Cinema,yes
2018-02-28,Shah Rukh Khan,43.25,IN-DL,313866,28,Cinema,yes
2018-03-31,Shah Rukh Khan,42.25,IN-DL,350715,12,Cinema,yes
2018-04-30,Shah Rukh Khan,45.6,IN-DL,332161,18,Cinema,yes
2018-05-31,Shah Rukh Khan,44.25,IN-DL,294521,13,Cinema,yes
2018-06-30,Shah Rukh Khan,49.0,IN-DL,293466,12,Cinema,yes
2018-07-31,Shah Rukh Khan,52.4,IN-DL,329977,11,Cinema,yes
2018-08-31,Shah Rukh Khan,57.5,IN-DL,324109,26,Cinema,yes
2018-09-30,Shah Rukh Khan,55.8,IN-DL,289300,15,Cinema,yes
2018-10-31,Shah Rukh Khan,67.5,IN-DL,319571,18,Cinema,yes
2018-11-30,Shah Rukh Khan,62.0,IN-DL,431481,11,Cinema,yes
2018-12-31,Shah Rukh Khan,70.4,IN-DL,495474,21,Cinema,yes
2019-01-31,Shah Rukh Khan,56.5,IN-DL,357141,42,Cinema,yes
2019-02-28,Shah Rukh Khan,49.5,IN-DL,264976,13,Cinema,yes
2019-03-31,Shah Rukh Khan,48.2,IN-DL,294433,1,Cinema,yes
2019-04-30,Shah Rukh Khan,46.75,IN-DL,300229,15,Cinema,yes
2019-05-31,Shah Rukh Khan,44.0,IN-DL,274607,16,Cinema,yes
2019-06-30,Shah Rukh Khan,46.4,IN-DL,287933,16,Cinema,yes
2019-07-31,Shah Rukh Khan,47.75,IN-DL,289273,38,Cinema,yes
2019-08-31,Shah Rukh Khan,45.75,IN-DL,309112,15,Cinema,yes
2019-09-30,Shah Rukh Khan,39.0,IN-DL,297090,24,Cinema,yes
2019-10-31,Shah Rukh Khan,53.0,IN-DL,379665,22,Cinema,yes
2019-11-30,Shah Rukh Khan,43.5,IN-DL,435886,28,Cinema,yes
2019-12-31,Shah Rukh Khan,38.0,IN-DL,330532,9,Cinema,yes
2020-01-31,Shah Rukh Khan,36.25,IN-DL,323480,18,Cinema,yes
2020-02-29,Shah Rukh Khan,34.25,IN-DL,275851,11,Cinema,yes
2020-03-31,Shah Rukh Khan,41.0,IN-DL,321195,21,Cinema,yes
2020-04-30,Shah Rukh Khan,47.0,IN-DL,551792,15,Cinema,yes
2020-05-31,Shah Rukh Khan,37.8,IN-DL,454438,13,Cinema,yes
2020-06-30,Shah Rukh Khan,39.25,IN-DL,404570,13,Cinema,yes
2020-07-31,Shah Rukh Khan,36.25,IN-DL,357826,2,Cinema,yes
2020-08-31,Shah Rukh Khan,31.2,IN-DL,313656,17,Cinema,yes
2020-09-30,Shah Rukh Khan,32.5,IN-DL,290032,12,Cinema,yes
2020-10-31,Shah Rukh Khan,30.75,IN-DL,324727,11,Cinema,yes
2020-11-30,Shah Rukh Khan,36.8,IN-DL,385376,25,Cinema,yes
2020-12-31,Shah Rukh Khan,30.75,IN-DL,315036,6,Cinema,yes
2016-01-31,Sachin Tendulkar,20.4,IN-MH,280301,18,Sports,no
2016-02-29,Sachin Tendulkar,19.75,IN-MH,233105,4,Sports,no
2016-03-31,Sachin Tendulkar,31.5,IN-MH,353118,4,Sports,yes
2016-04-30,Sachin Tendulkar,32.75,IN-MH,331074,3,Sports,yes
2016-05-31,Sachin Tendulkar,27.8,IN-MH,305324,9,Sports,yes
2016-06-30,Sachin Tendulkar,22.5,IN-MH,254456,17,Sports,yes
2016-07-31,Sachin Tendulkar,21.0,IN-MH,253226,3,Sports,no
2016-08-31,Sachin Tendulkar,22.5,IN-MH,233324,15,Sports,yes
2016-09-30,Sachin Tendulkar,21.0,IN-MH,226062,9,Sports,no
2016-10-31,Sachin Tendulkar,26.8,IN-MH,379999,1,Sports,yes
2016-11-30,Sachin Tendulkar,21.5,IN-MH,274907,15,Sports,no
2016-12-31,Sachin Tendulkar,22.75,IN-MH,271911,2,Sports,yes
2017-01-31,Sachin Tendulkar,22.4,IN-MH,343641,2,Sports,yes
2017-02-28,Sachin Tendulkar,21.25,IN-MH,248419,2,Sports,no
2017-03-31,Sachin Tendulkar,18.75,IN-MH,219359,6,Sports,no
2017-04-30,Sachin Tendulkar,38.0,IN-MH,364854,6,Sports,yes
2017-05-31,Sachin Tendulkar,60.25,IN-MH,409952,15,Sports,yes
2017-06-30,Sachin Tendulkar,41.25,IN-MH,401294,12,Sports,yes
2017-07-31,Sachin Tendulkar,25.4,IN-MH,272967,13,Sports,yes
2017-08-31,Sachin Tendulkar,26.25,IN-MH,323032,5,Sports,yes
2017-09-30,Sachin Tendulkar,24.0,IN-MH,315498,70,Sports,yes
2017-10-31,Sachin Tendulkar,22.2,IN-MH,275876,15,Sports,yes
2017-11-30,Sachin Tendulkar,24.25,IN-MH,288957,2,Sports,yes
2017-12-31,Sachin Tendulkar,25.6,IN-MH,320839,23,Sports,yes
2018-01-31,Sachin Tendulkar,22.0,IN-MH,249607,5,Sports,yes
2018-02-28,Sachin Tendulkar,24.0,IN-MH,315812,4,Sports,yes
2018-03-31,Sachin Tendulkar,20.5,IN-MH,206305,14,Sports,no
2018-04-30,Sachin Tendulkar,33.8,IN-MH,333365,34,Sports,yes
2018-05-31,Sachin Tendulkar,20.75,IN-MH,225413,6,Sports,no
2018-06-30,Sachin Tendulkar,19.0,IN-MH,205567,3,Sports,no
2018-07-31,Sachin Tendulkar,23.2,IN-MH,258883,14,Sports,yes
2018-08-31,Sachin Tendulkar,22.75,IN-MH,307612,4,Sports,yes
2018-09-30,Sachin Tendulkar,24.6,IN-MH,285969,10,Sports,yes
2018-10-31,Sachin Tendulkar,32.25,IN-MH,358490,8,Sports,yes
2018-11-30,Sachin Tendulkar,19.25,IN-MH,179392,6,Sports,no
2018-12-31,Sachin Tendulkar,23.8,IN-MH,195386,6,Sports,yes
2019-01-31,Sachin Tendulkar,25.25,IN-MH,291675,6,Sports,yes
2019-02-28,Sachin Tendulkar,19.25,IN-MH,159669,8,Sports,no
2019-03-31,Sachin Tendulkar,25.0,IN-MH,257015,11,Sports,yes
2019-04-30,Sachin Tendulkar,35.0,IN-MH,262381,16,Sports,yes
2019-05-31,Sachin Tendulkar,22.5,IN-MH,203525,6,Sports,yes
2019-06-30,Sachin Tendulkar,43.4,IN-MH,486866,19,Sports,yes
2019-07-31,Sachin Tendulkar,34.25,IN-MH,480871,49,Sports,yes
2019-08-31,Sachin Tendulkar,21.0,IN-MH,233546,14,Sports,no
2019-09-30,Sachin Tendulkar,15.8,IN-MH,171307,7,Sports,no
2019-10-31,Sachin Tendulkar,18.0,IN-MH,175020,2,Sports,no
2019-11-30,Sachin Tendulkar,18.0,IN-MH,171317,5,Sports,no
2019-12-31,Sachin Tendulkar,17.2,IN-MH,179037,19,Sports,no
2020-01-31,Sachin Tendulkar,18.75,IN-MH,202358,12,Sports,no
2020-02-29,Sachin Tendulkar,22.0,IN-MH,188681,14,Sports,yes
2020-03-31,Sachin Tendulkar,19.6,IN-MH,144969,11,Sports,no
2020-04-30,Sachin Tendulkar,37.5,IN-MH,263693,6,Sports,yes
2020-05-31,Sachin Tendulkar,15.8,IN-MH,164885,12,Sports,no
2020-06-30,Sachin Tendulkar,16.5,IN-MH,148188,8,Sports,no
2020-07-31,Sachin Tendulkar,19.75,IN-MH,156968,4,Sports,no
2020-08-31,Sachin Tendulkar,18.6,IN-MH,212606,9,Sports,no
2020-09-30,Sachin Tendulkar,22.5,IN-MH,177296,27,Sports,yes
2020-10-31,Sachin Tendulkar,27.25,IN-MH,264706,5,Sports,yes
2020-11-30,Sachin Tendulkar,21.8,IN-MH,219381,8,Sports,yes
2020-12-31,Sachin Tendulkar,20.5,IN-MH,226589,7,Sports,no
2016-01-31,Srinivasa Ramanujan,8.2,IN-TN,132678,20,Mathematics,no
2016-02-29,Srinivasa Ramanujan,11.5,IN-TN,149752,21,Mathematics,no
2016-03-31,Srinivasa Ramanujan,10.0,IN-TN,304570,38,Mathematics,no
2016-04-30,Srinivasa Ramanujan,16.25,IN-TN,334800,54,Mathematics,no
2016-05-31,Srinivasa Ramanujan,24.4,IN-TN,492977,75,Mathematics,yes
2016-06-30,Srinivasa Ramanujan,17.5,IN-TN,318836,28,Mathematics,no
2016-07-31,Srinivasa Ramanujan,15.2,IN-TN,289114,37,Mathematics,no
2016-08-31,Srinivasa Ramanujan,35.25,IN-TN,658775,37,Mathematics,yes
2016-09-30,Srinivasa Ramanujan,27.0,IN-TN,512076,61,Mathematics,yes
2016-10-31,Srinivasa Ramanujan,21.2,IN-TN,377223,35,Mathematics,no
2016-11-30,Srinivasa Ramanujan,18.25,IN-TN,326789,47,Mathematics,no
2016-12-31,Srinivasa Ramanujan,41.75,IN-TN,534930,47,Mathematics,yes
2017-01-31,Srinivasa Ramanujan,21.4,IN-TN,344310,43,Mathematics,no
2017-02-28,Srinivasa Ramanujan,18.25,IN-TN,271457,19,Mathematics,no
2017-03-31,Srinivasa Ramanujan,16.25,IN-TN,235786,20,Mathematics,no
2017-04-30,Srinivasa Ramanujan,15.4,IN-TN,269208,22,Mathematics,no
2017-05-31,Srinivasa Ramanujan,15.75,IN-TN,302878,34,Mathematics,no
2017-06-30,Srinivasa Ramanujan,20.5,IN-TN,297850,72,Mathematics,no
2017-07-31,Srinivasa Ramanujan,19.2,IN-TN,326225,29,Mathematics,no
2017-08-31,Srinivasa Ramanujan,15.5,IN-TN,237927,71,Mathematics,no
2017-09-30,Srinivasa Ramanujan,14.5,IN-TN,201365,41,Mathematics,no
2017-10-31,Srinivasa Ramanujan,13.2,IN-TN,184999,14,Mathematics,no
2017-11-30,Srinivasa Ramanujan,12.25,IN-TN,170586,20,Mathematics,no
2017-12-31,Srinivasa Ramanujan,25.4,IN-TN,318600,40,Mathematics,yes
2018-01-31,Srinivasa Ramanujan,13.25,IN-TN,184125,17,Mathematics,no
2018-02-28,Srinivasa Ramanujan,12.0,IN-TN,134331,6,Mathematics,no
2018-03-31,Srinivasa Ramanujan,11.5,IN-TN,156960,38,Mathematics,no
2018-04-30,Srinivasa Ramanujan,10.8,IN-TN,127345,29,Mathematics,no
2018-05-31,Srinivasa Ramanujan,15.75,IN-TN,296977,27,Mathematics,no
2018-06-30,Srinivasa Ramanujan,19.0,IN-TN,275329,37,Mathematics,no
2018-07-31,Srinivasa Ramanujan,19.2,IN-TN,302400,29,Mathematics,no
2018-08-31,Srinivasa Ramanujan,16.75,IN-TN,220894,18,Mathematics,no
2018-09-30,Srinivasa Ramanujan,15.0,IN-TN,178672,15,Mathematics,no
2018-10-31,Srinivasa Ramanujan,17.5,IN-TN,179859,33,Mathematics,no
2018-11-30,Srinivasa Ramanujan,18.0,IN-TN,197970,18,Mathematics,no
2018-12-31,Srinivasa Ramanujan,34.8,IN-TN,379460,34,Mathematics,yes
2019-01-31,Srinivasa Ramanujan,17.75,IN-TN,241247,12,Mathematics,no
2019-02-28,Srinivasa Ramanujan,13.75,IN-TN,149894,33,Mathematics,no
2019-03-31,Srinivasa Ramanujan,12.4,IN-TN,149075,15,Mathematics,no
2019-04-30,Srinivasa Ramanujan,11.5,IN-TN,145617,12,Mathematics,no
2019-05-31,Srinivasa Ramanujan,12.25,IN-TN,160814,39,Mathematics,no
2019-06-30,Srinivasa Ramanujan,16.8,IN-TN,210692,42,Mathematics,no
2019-07-31,Srinivasa Ramanujan,18.75,IN-TN,238368,24,Mathematics,no
2019-08-31,Srinivasa Ramanujan,16.0,IN-TN,183859,27,Mathematics,no
2019-09-30,Srinivasa Ramanujan,14.4,IN-TN,169360,25,Mathematics,no
2019-10-31,Srinivasa Ramanujan,13.0,IN-TN,177359,21,Mathematics,no
2019-11-30,Srinivasa Ramanujan,14.75,IN-TN,157117,24,Mathematics,no
2019-12-31,Srinivasa Ramanujan,31.6,IN-TN,306808,37,Mathematics,yes
2020-01-31,Srinivasa Ramanujan,14.25,IN-TN,176437,44,Mathematics,no
2020-02-29,Srinivasa Ramanujan,13.5,IN-TN,142001,13,Mathematics,no
2020-03-31,Srinivasa Ramanujan,10.6,IN-TN,130416,21,Mathematics,no
2020-04-30,Srinivasa Ramanujan,15.0,IN-TN,164587,22,Mathematics,no
2020-05-31,Srinivasa Ramanujan,12.2,IN-TN,143069,38,Mathematics,no
2020-06-30,Srinivasa Ramanujan,10.5,IN-TN,129049,28,Mathematics,no
2020-07-31,Srinivasa Ramanujan,10.75,IN-TN,146529,22,Mathematics,no
2020-08-31,Srinivasa Ramanujan,11.2,IN-TN,168814,18,Mathematics,no
2020-09-30,Srinivasa Ramanujan,10.75,IN-TN,148567,17,Mathematics,no
2020-10-31,Srinivasa Ramanujan,11.0,IN-TN,141157,31,Mathematics,no
2020-11-30,Srinivasa Ramanujan,9.6,IN-TN,135052,33,Mathematics,no
2020-12-31,Srinivasa Ramanujan,38.25,IN-TN,419246,47,Mathematics,yes
2016-01-31,Bill Gates,16.0,US-WA,1161602,41,IT,yes
2016-02-29,Bill Gates,17.0,US-WA,1241241,60,IT,yes
2016-03-31,Bill Gates,14.75,US-WA,1351707,110,IT,yes
2016-04-30,Bill Gates,14.25,US-WA,882531,52,IT,yes
2016-05-31,Bill Gates,14.4,US-WA,1140081,29,IT,yes
2016-06-30,Bill Gates,13.0,US-WA,885326,48,IT,yes
2016-07-31,Bill Gates,12.6,US-WA,1230220,55,IT,yes
2016-08-31,Bill Gates,12.75,US-WA,894849,81,IT,yes
2016-09-30,Bill Gates,15.0,US-WA,1034755,24,IT,yes
2016-10-31,Bill Gates,14.6,US-WA,1394298,0,IT,yes
2016-11-30,Bill Gates,15.75,US-WA,3537232,0,IT,yes
2016-12-31,Bill Gates,15.25,US-WA,1253296,0,IT,yes
2017-01-31,Bill Gates,16.4,US-WA,3498025,319,IT,yes
2017-02-28,Bill Gates,17.25,US-WA,1250309,124,IT,yes
2017-03-31,Bill Gates,16.0,US-WA,838481,57,IT,yes
2017-04-30,Bill Gates,15.0,US-WA,677845,0,IT,yes
2017-05-31,Bill Gates,15.5,US-WA,784963,0,IT,yes
2017-06-30,Bill Gates,13.25,US-WA,621287,0,IT,yes
2017-07-31,Bill Gates,15.8,US-WA,576316,0,IT,yes
2017-08-31,Bill Gates,15.5,US-WA,648698,0,IT,yes
2017-09-30,Bill Gates,15.75,US-WA,546805,0,IT,yes
2017-10-31,Bill Gates,15.0,US-WA,726279,0,IT,yes
2017-11-30,Bill Gates,16.5,US-WA,656703,0,IT,yes
2017-12-31,Bill Gates,13.8,US-WA,595457,0,IT,yes
2018-01-31,Bill Gates,16.0,US-WA,894478,40,IT,yes
2018-02-28,Bill Gates,17.25,US-WA,817537,40,IT,yes
2018-03-31,Bill Gates,14.75,US-WA,686128,42,IT,yes
2018-04-30,Bill Gates,14.2,US-WA,679959,47,IT,yes
2018-05-31,Bill Gates,14.75,US-WA,642048,42,IT,yes
2018-06-30,Bill Gates,11.0,US-WA,532586,33,IT,yes
2018-07-31,Bill Gates,11.0,US-WA,610066,30,IT,yes
2018-08-31,Bill Gates,11.25,US-WA,713441,50,IT,yes
2018-09-30,Bill Gates,12.4,US-WA,700882,33,IT,yes
2018-10-31,Bill Gates,15.25,US-WA,663908,37,IT,yes
2018-11-30,Bill Gates,13.5,US-WA,900040,56,IT,yes
2018-12-31,Bill Gates,12.6,US-WA,945274,23,IT,yes
2019-01-31,Bill Gates,15.25,US-WA,778671,39,IT,yes
2019-02-28,Bill Gates,14.0,US-WA,821837,29,IT,yes
2019-03-31,Bill Gates,11.8,US-WA,715327,33,IT,yes
2019-04-30,Bill Gates,12.0,US-WA,659127,36,IT,yes
2019-05-31,Bill Gates,11.5,US-WA,642932,26,IT,yes
2019-06-30,Bill Gates,11.2,US-WA,576395,34,IT,yes
2019-07-31,Bill Gates,11.5,US-WA,782222,18,IT,yes
2019-08-31,Bill Gates,12.25,US-WA,768199,20,IT,yes
2019-09-30,Bill Gates,22.0,US-WA,641525,39,IT,yes
2019-10-31,Bill Gates,18.25,US-WA,727024,36,IT,yes
2019-11-30,Bill Gates,19.5,US-WA,643871,21,IT,yes
2019-12-31,Bill Gates,15.0,US-WA,822211,42,IT,yes
2020-01-31,Bill Gates,18.5,US-WA,848058,42,IT,yes
2020-02-29,Bill Gates,24.25,US-WA,1128150,39,IT,yes
2020-03-31,Bill Gates,50.8,US-WA,936502,46,IT,yes
2020-04-30,Bill Gates,84.5,US-WA,1006084,43,IT,yes
2020-05-31,Bill Gates,55.6,US-WA,1149212,59,IT,yes
2020-06-30,Bill Gates,26.25,US-WA,1273447,34,IT,yes
2020-07-31,Bill Gates,28.0,US-WA,899248,34,IT,yes
2020-08-31,Bill Gates,27.0,US-WA,1128069,50,IT,yes
2020-09-30,Bill Gates,23.25,US-WA,784601,37,IT,yes
2020-10-31,Bill Gates,18.25,US-WA,1335539,32,IT,yes
2020-11-30,Bill Gates,21.4,US-WA,3601489,72,IT,yes
2020-12-31,Bill Gates,23.25,US-WA,798494,12,IT,yes
2016-01-31,Barack Obama,18.4,US-HI,557088,19,Politics,yes
2016-02-29,Barack Obama,19.0,US-HI,580576,40,Politics,yes
2016-03-31,Barack Obama,19.75,US-HI,507121,25,Politics,yes
2016-04-30,Barack Obama,14.5,US-HI,435128,11,Politics,yes
2016-05-31,Barack Obama,16.2,US-HI,489261,11,Politics,yes
2016-06-30,Barack Obama,14.0,US-HI,461634,26,Politics,yes
2016-07-31,Barack Obama,21.4,US-HI,414194,4,Politics,yes
2016-08-31,Barack Obama,11.25,US-HI,437996,7,Politics,yes
2016-09-30,Barack Obama,17.0,US-HI,510177,26,Politics,yes
2016-10-31,Barack Obama,19.4,US-HI,545392,17,Politics,yes
2016-11-30,Barack Obama,43.0,US-HI,561012,22,Politics,yes
2016-12-31,Barack Obama,17.0,US-HI,480968,42,Politics,yes
2017-01-31,Barack Obama,45.2,US-HI,595572,24,Politics,yes
2017-02-28,Barack Obama,19.75,US-HI,572558,19,Politics,yes
2017-03-31,Barack Obama,12.75,US-HI,571354,21,Politics,yes
2017-04-30,Barack Obama,10.4,US-HI,463359,15,Politics,yes
2017-05-31,Barack Obama,11.0,US-HI,524464,18,Politics,yes
2017-06-30,Barack Obama,8.75,US-HI,432008,14,Politics,yes
2017-07-31,Barack Obama,10.2,US-HI,490293,63,Politics,yes
2017-08-31,Barack Obama,10.5,US-HI,447643,50,Politics,yes
2017-09-30,Barack Obama,8.75,US-HI,477803,17,Politics,yes
2017-10-31,Barack Obama,9.4,US-HI,473100,12,Politics,yes
2017-11-30,Barack Obama,9.25,US-HI,496329,23,Politics,yes
2017-12-31,Barack Obama,9.0,US-HI,410051,10,Politics,yes
2018-01-31,Barack Obama,11.5,US-HI,506965,23,Politics,yes
2018-02-28,Barack Obama,15.25,US-HI,579604,26,Politics,yes
2018-03-31,Barack Obama,9.25,US-HI,489723,10,Politics,yes
2018-04-30,Barack Obama,8.8,US-HI,440268,17,Politics,yes
2018-05-31,Barack Obama,8.75,US-HI,424077,26,Politics,yes
2018-06-30,Barack Obama,7.75,US-HI,349338,12,Politics,no
2018-07-31,Barack Obama,8.8,US-HI,364008,17,Politics,no
2018-08-31,Barack Obama,10.5,US-HI,349909,10,Politics,no
2018-09-30,Barack Obama,9.2,US-HI,394911,19,Politics,no
2018-10-31,Barack Obama,9.5,US-HI,531950,20,Politics,yes
2018-11-30,Barack Obama,10.75,US-HI,387923,13,Politics,no
2018-12-31,Barack Obama,10.0,US-HI,372805,10,Politics,no
2019-01-31,Barack Obama,10.0,US-HI,456614,12,Politics,yes
2019-02-28,Barack Obama,13.75,US-HI,443680,19,Politics,yes
2019-03-31,Barack Obama,8.8,US-HI,380132,10,Politics,no
2019-04-30,Barack Obama,8.75,US-HI,376622,22,Politics,no
2019-05-31,Barack Obama,8.0,US-HI,377161,27,Politics,no
2019-06-30,Barack Obama,8.0,US-HI,371656,30,Politics,no
2019-07-31,Barack Obama,6.75,US-HI,341625,19,Politics,no
2019-08-31,Barack Obama,10.25,US-HI,334677,22,Politics,no
2019-09-30,Barack Obama,7.6,US-HI,812955,13,Politics,yes
2019-10-31,Barack Obama,7.75,US-HI,635015,49,Politics,yes
2019-11-30,Barack Obama,8.25,US-HI,556638,59,Politics,yes
2019-12-31,Barack Obama,7.6,US-HI,387539,15,Politics,no
2020-01-31,Barack Obama,9.0,US-HI,434463,24,Politics,yes
2020-02-29,Barack Obama,12.75,US-HI,474785,10,Politics,yes
2020-03-31,Barack Obama,9.8,US-HI,743498,24,Politics,yes
2020-04-30,Barack Obama,12.5,US-HI,1257058,24,Politics,yes
2020-05-31,Barack Obama,17.8,US-HI,855670,29,Politics,yes
2020-06-30,Barack Obama,13.25,US-HI,458802,25,Politics,yes
2020-07-31,Barack Obama,10.5,US-HI,483237,24,Politics,yes
2020-08-31,Barack Obama,14.0,US-HI,554961,17,Politics,yes
2020-09-30,Barack Obama,9.75,US-HI,556519,15,Politics,yes
2020-10-31,Barack Obama,12.25,US-HI,431425,12,Politics,yes
2020-11-30,Barack Obama,31.0,US-HI,448416,11,Politics,yes
2020-12-31,Barack Obama,9.75,US-HI,447419,28,Politics,yes
2016-01-31,Elon Musk,2.4,SA,613764,46,Entrepreneur,yes
2016-02-29,Elon Musk,2.25,SA,856453,42,Entrepreneur,yes
2016-03-31,Elon Musk,2.5,SA,542437,32,Entrepreneur,yes
2016-04-30,Elon Musk,3.75,SA,552163,21,Entrepreneur,yes
2016-05-31,Elon Musk,3.0,SA,457164,21,Entrepreneur,yes
2016-06-30,Elon Musk,3.25,SA,765730,104,Entrepreneur,yes
2016-07-31,Elon Musk,3.0,SA,1125465,230,Entrepreneur,yes
2016-08-31,Elon Musk,2.75,SA,468226,4,Entrepreneur,yes
2016-09-30,Elon Musk,4.0,SA,485682,0,Entrepreneur,yes
2016-10-31,Elon Musk,4.2,SA,420171,0,Entrepreneur,yes
2016-11-30,Elon Musk,4.0,SA,443710,0,Entrepreneur,yes
2016-12-31,Elon Musk,3.75,SA,497447,0,Entrepreneur,yes
2017-01-31,Elon Musk,3.6,SA,436268,40,Entrepreneur,yes
2017-02-28,Elon Musk,4.0,SA,419005,24,Entrepreneur,yes
2017-03-31,Elon Musk,4.0,SA,397579,18,Entrepreneur,yes
2017-04-30,Elon Musk,5.8,SA,363197,20,Entrepreneur,no
2017-05-31,Elon Musk,4.75,SA,443064,28,Entrepreneur,yes
2017-06-30,Elon Musk,4.0,SA,399631,44,Entrepreneur,yes
2017-07-31,Elon Musk,5.6,SA,339527,40,Entrepreneur,no
2017-08-31,Elon Musk,5.25,SA,1306096,108,Entrepreneur,yes
2017-09-30,Elon Musk,5.25,SA,720732,44,Entrepreneur,yes
